datetime,open,high,low,close,volume,ema_8,ema_13,ema_21,ema_34,ema_55,ema_89,ema_144,ema_200,macd,macd_signal,macd_hist,adx,supertrend,supertrend_direction,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,rsi_6,rsi_14,rsi_21,stoch_k,stoch_d,bb_middle_20,bb_upper_20,bb_lower_20,bb_pct_20,bb_middle_50,bb_upper_50,bb_lower_50,bb_pct_50,obv,volume_ema_10,volume_ema_20,volume_ema_50,volume_rsi,cmf,vzo,atr_5,atr_14,atr_21,keltner_middle,keltner_upper,keltner_lower,historical_vol,potential_resistance,potential_support,near_resistance,near_support,support_bounce,resistance_reject,bull_div,bear_div,hma_50,upper_bb,lower_bb,upper_kc,lower_kc,squeeze_on,squeeze_mom,bull_power,bear_power,wt1,wt2,long_signal,short_signal,Signal,long_strength,short_strength,signals,Short_MA,Long_MA
2021-06-21 05:30:00,35600.17,35750.0,31251.23,31608.93,168778.873159,35669.20841698894,36281.74727281273,37091.665391663126,38873.86908987751,41584.786911671465,43672.22574889357,43040.35821501466,40619.86287435167,-1544.7923927523225,-1497.7564372758316,-47.035955476490926,14.061770936118345,40957.675,-1,36290.615,36165.0,41324.8225,47427.0,31520.07,1.3280124635178083,45.46761113779251,40.84180599206569,5.894772507260409,31.27721845756699,36673.2485,41225.8145620027,32120.682437997304,-0.05620483382641802,41892.3488,58145.461741259445,25639.235858740554,0.18364771606628782,2850309.3650719933,102249.50997776244,99722.98261380955,99092.87641453087,63.64273419241579,-0.007278499425845254,-0.1641438083652757,2844.4799999999996,2924.0042857142857,2832.9900000000002,37053.660608059545,42780.058608059546,31327.262608059544,1.052809991124928,40527.14,28805.0,False,False,False,False,False,False,35089.09300165913,41225.8145620027,32120.682437997304,40968.047,32378.45,False,-0.14413869751364566,-531.7472728127323,-5030.517272812733,-22.166575152628514,-12.016804322445758,0.0,-0.08943089430894309,1,0.0,-0.08943089430894309,0,35669.20841698894,37091.665391663126
2021-06-22 05:30:00,31614.12,33298.78,28805.0,32509.56,204208.179762,34967.06432432473,35742.86337669663,36675.11035605738,38510.19428474165,41260.671664826055,43424.16651002927,42895.105825842045,40539.16334326359,-1723.66960086795,-1542.9390699942555,-180.73053087369453,12.068135099391851,40024.278,-1,35067.5,35067.5,40771.225,47427.0,31778.56,12.917487448545387,48.03531361693668,43.28672776259271,29.577325349301407,26.668046816982397,36420.292499999996,41312.877521231276,31527.707478768712,0.10034087470841672,41399.1522,57251.76848306754,25546.535916932447,0.21961750536108288,3054517.5448339935,120787.4499385329,109673.95377078006,103215.04517325514,62.49292748658287,0.04573934669041019,6.099541447765188,3304.2599999999998,3025.8450000000003,2940.845714285714,36528.33864538721,42473.614645387206,30583.06264538721,1.0555153005628755,39559.88,28805.0,False,True,True,False,False,False,35021.637362702,41312.877521231276,31527.707478768712,40879.2495,31961.335499999994,False,-0.07868270133462275,-2444.0833766966316,-6937.86337669663,-30.67525128627721,-19.48018310797834,0.22033898305084743,-0.0,1,0.22033898305084743,-0.0,0,34967.06432432473,36675.11035605738
2021-06-23 05:30:00,32509.56,34881.0,31683.0,33678.07,126966.100563,34680.62114114146,35447.8928943114,36402.65214187035,38234.072897042126,40989.864462510835,43207.58658758417,42767.974297209745,40470.89375775849,-1750.9581302933802,-1584.5428820540806,-166.41524823929967,12.385747656835017,40024.278,-1,35067.5,35067.5,40765.67,47427.0,30839.65,24.87554148275622,40.40556490579524,43.81491925522027,38.906746506986025,24.792948121182633,36141.8565,40990.79035791296,31292.922642087036,0.24594554471192126,41008.7134,56635.02407395889,25382.40272604111,0.26543908690435636,3181483.6453969935,121910.84096116328,111320.82489384864,104146.45911010788,48.75720900660229,0.030049679796557816,6.379063784059505,3329.1500000000005,2887.2757142857145,2983.369523809524,36231.73718709636,42266.213187096364,30197.26118709636,1.048139390384689,38202.84,28805.0,False,False,False,False,False,False,34909.416945766,40990.79035791296,31292.922642087036,40667.7135,31615.9995,False,-0.04125622400571055,-566.8928943114006,-3764.8928943114006,-32.47266082157642,-24.67717419341757,0.0,-0.0,1,0.0,-0.0,0,34680.62114114146,36402.65214187035
2021-06-24 05:30:00,33675.07,35298.0,32286.57,34663.09,86625.80426,34676.72533199891,35335.77819512406,36244.510128973045,38030.016731496864,40763.908231706875,43017.708885637854,42656.18278966202,40413.104665641484,-1673.8069994410107,-1602.3957055314668,-71.41129390954393,13.667204768607508,40024.278,-1,34666.07,35067.5,40702.7525,47427.0,29790.35,42.28622490146967,44.86749689264221,42.54888408009469,46.77117764471055,38.418416500332675,36033.561,40914.51827815322,31152.603721846786,0.3596104286617988,40553.253,55539.66804054426,25566.837959455737,0.30348325519930053,3268109.4496569936,115495.37974276995,108968.91816681542,103459.37460618209,47.145570945927105,0.06937803149696173,4.279269472843447,3600.7400000000002,2908.877857142857,3016.9614285714288,36027.053010547505,41989.2800105475,30064.826010547506,1.0275446251665326,36457.0,28805.0,False,False,False,False,False,False,34798.10803686706,40914.51827815322,31152.603721846786,40505.231250000004,31561.89075,False,-0.011666876784499118,-37.77819512406131,-3049.2081951240616,-31.95892338513044,-27.589873870102718,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34676.72533199891,36244.510128973045
2021-06-25 05:30:00,34663.08,35500.0,31275.0,31584.45,116061.130356,33989.55303599915,34799.874167249196,35820.8682990664,37661.69863255418,40436.070437717346,42763.63646595701,42503.469233942546,40325.2573555356,-1839.8757487795738,-1649.8917141810882,-189.98403459848555,16.153241258339712,40024.278,-1,34182.44,35067.5,40363.0025,47427.0,32144.51,30.961469541923506,36.9546812873318,41.6539436073243,22.191217564870264,35.95638057218897,35837.1235,41106.995026644756,30567.251973355247,0.09651070443574815,40057.068400000004,54537.09018935642,25577.046610643585,0.20743765018959345,3152048.319300994,115598.24349062995,109644.36694673776,103953.56110617495,54.70490725648597,0.03835678586238272,4.215503099799221,3885.3959999999997,3086.1185714285707,3040.3461904761907,35718.4273270033,41790.6543270033,29646.200327003302,1.0847907486486117,36600.0,28805.0,False,False,False,False,False,False,34610.97111322991,41106.995026644756,30567.251973355247,40391.293750000004,31282.95325,False,-0.11027736750204607,700.125832750804,-3524.874167249196,-34.654780136421614,-30.415836376630274,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33989.55303599915,35820.8682990664
2021-06-26 05:30:00,31576.09,32730.0,30151.0,32283.65,107820.375287,33610.463472443786,34440.413571927886,35499.302999151274,37354.3815678368,40144.91256494173,42530.74787782463,42362.5062100261,40245.24136194818,-1893.242709101476,-1698.561913165166,-194.68079593631,18.462482262383407,40024.278,-1,33503.92,35067.5,40363.0025,47427.0,32287.83,34.67874192823945,42.21088107295819,44.75768868538296,27.77365269461079,32.24534930139722,35661.4905,41166.00371466515,30156.977285334848,0.19317536644287286,39556.4464,53313.93035977712,25798.96244022288,0.23567854335634555,3259868.694587994,114184.0856354245,109470.65345533416,104105.20087797202,52.522183981037536,0.07246292997075467,3.6529098105849434,3501.442,3065.8135714285713,3014.3461904761907,35337.77234347918,41542.099343479174,29133.445343479176,1.0895504927608857,36600.0,28805.0,False,False,False,False,False,False,34388.84429400992,41166.00371466515,30156.977285334848,40314.73575,31008.24525,False,-0.08623095591731414,-1710.4135719278856,-4289.413571927886,-38.70763991224078,-33.73255779087448,0.0,-0.17886178861788618,1,0.0,-0.17886178861788618,0,33610.463472443786,35499.302999151274
2021-06-27 05:30:00,32283.65,34749.0,31973.45,34700.34,96613.244211,33852.65825634517,34477.54591879533,35426.669999228434,37202.72204967469,39950.46354476524,42356.73881387297,42256.82115885332,40190.0682140681,-1720.6946271986744,-1702.988455971868,-17.70617122680642,20.49238779849509,40024.278,-1,32631.0,35067.5,40930.0,47427.0,33634.09,66.7126912027498,39.13677132863515,48.336228314583465,47.06858283433131,32.34448436460414,35718.868,41154.32200523434,30283.413994765666,0.40630699854886415,39073.2122,51715.018918182184,26431.40548181782,0.3270471817247971,3356481.938798994,110989.38719462004,108246.1382892071,103811.39865573782,51.18506829222354,0.1465442559102594,2.5143789401081817,3157.796,2933.8528571428574,3086.610476190476,35192.04132663989,41313.92332663989,29070.159326639892,1.1046264802237853,36600.0,28805.0,False,False,False,False,False,False,34215.170787869,41154.32200523434,30283.413994765666,40310.279500000004,31127.4565,False,-0.010580876152798605,271.4540812046689,-2504.0959187953304,-35.65198479620896,-34.50032859300827,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33852.65825634517,35426.669999228434
2021-06-28 05:30:00,34702.49,35297.71,33862.72,34494.89,82222.267819,33995.376421601795,34480.023644681714,35341.962726571306,37047.98878969328,39755.621632452196,42182.03106245357,42149.760039420864,40133.39977412713,-1582.2875017511906,-1678.8482651277327,96.56076337654213,22.902473208602427,40024.278,-1,32471.36,35067.5,40930.0,47427.0,34258.14,61.605352656390544,33.80854860446824,51.52452049048399,45.42826347305389,40.090166333998674,35774.572,41131.40353356309,30417.740466436913,0.3805560720005671,38598.2932,50026.94612947051,27169.64027052949,0.32047739023473387,3274259.670979994,105759.00185359821,105767.67443490167,102964.76607390498,46.72656367051084,0.11233403615770624,0.6971708359844745,2805.1939999999995,2869.634285714285,2983.5147619047616,35131.06342251546,41089.64342251546,29172.483422515455,1.1047477758595123,36600.0,30151.0,False,False,False,False,False,False,34086.36626276665,41131.40353356309,30417.740466436913,40243.507,31305.637000000002,False,-0.016599850006769137,817.6863553182848,-617.3036446817132,-30.144345582208715,-32.75793538868845,0.10169491525423728,-0.07317073170731707,1,0.10169491525423728,-0.07317073170731707,0,33995.376421601795,35341.962726571306
2021-06-29 05:30:00,34494.89,36600.0,34225.43,35911.73,90788.79622,34421.232772356954,34684.5531240129,35393.75975142846,36983.059715996525,39618.339788436046,42042.691038843484,42063.71824577368,40091.393109707955,-1342.7928307966067,-1611.6371782615076,268.8443474649009,24.783675278336943,40024.278,-1,32702.5,35067.5,40930.0,47427.0,35381.02,62.68859692972863,39.224714941768596,53.936956920766406,60.62655794931646,51.04113475223391,35700.75600000001,41004.39594964523,30397.11605035479,0.5198895477448564,38200.205,48513.115406857774,27887.294593142225,0.38904805192149106,3365048.467199994,103037.14628385307,104341.11460491104,102487.27706002636,51.321653461502244,0.07068912012388155,-0.28782334352265326,2677.821999999999,2908.989285714285,2950.4938095238094,35173.729128307634,40855.96912830763,29491.489128307636,0.9898701094451263,36600.0,30151.0,True,False,False,False,False,True,34033.04280622712,41004.39594964523,30397.11605035479,39962.43600000001,31439.07600000001,False,0.023508474807535117,1915.4468759871015,-459.1231240128982,-21.742982442965005,-28.35195421039907,0.0,-0.19512195121951217,1,0.0,-0.19512195121951217,0,34421.232772356954,35393.75975142846
2021-06-30 05:30:00,35911.72,36100.0,34017.55,35045.0,77152.197634,34559.84771183319,34736.0455348682,35362.05431948041,36872.313446511005,39455.00622456333,41887.18679353585,41966.90833893542,40041.1802429447,-1208.9929281307996,-1531.1083282353661,322.11540010456656,27.05789157240611,40024.278,-1,32702.5,35067.5,40822.535,47427.0,37237.6,52.19904301811689,41.1707865084437,45.96061937916246,58.02017316790147,54.69166486342396,35619.22,40909.87378793119,30328.56621206881,0.4457326047954711,37767.7046,46630.97854083627,28904.43065916372,0.3464052550911508,3287896.269565994,98330.79198387977,101751.69394101475,101493.74453351554,48.634949172972235,0.08975569716404287,-1.9618869121206626,2249.311999999999,2885.512142857143,2804.992857142857,35162.34381450056,40781.928814500556,29542.758814500557,0.9919145931841139,36600.0,30151.0,False,False,False,False,False,False,34013.553777763416,40909.87378793119,30328.56621206881,39833.90875,31404.53125,False,-0.0006420316735625624,1363.9544651317992,-718.4955348681979,-16.762895397631016,-23.716330685291847,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34559.84771183319,35362.05431948041
2021-07-01 05:30:00,35045.0,35057.57,32711.0,33504.69,71708.266112,34325.368220314704,34560.137601315604,35193.203017709464,36679.87782099609,39242.49493082892,41700.909087012835,41850.18808598459,39976.1405390348,-1213.2599795677743,-1467.5386585018477,254.27867893407347,28.870343030432654,40024.278,-1,33375.5,35067.5,40213.7525,46900.0,39457.87,63.43723496266904,38.52639717848346,44.68493226914224,50.008193372094055,56.21830816310401,35427.8555,40734.507056180984,30121.20394381901,0.3187967045094599,37445.172,45699.08864535542,29191.255354644578,0.2612962324851346,3216188.0034539937,93490.33273444707,98890.4151001562,100325.6865562012,48.98588724916078,0.05514628888670485,-3.7091627575880945,2202.8259999999987,2896.347142857142,2787.7342857142853,35028.57329248463,40708.45229248463,29348.69429248463,1.0044250973583801,36600.0,30151.0,False,False,False,False,False,False,33974.61161762551,40734.507056180984,30121.20394381901,39687.764749999995,31167.94625,False,-0.04664451454408316,497.4323986843956,-1849.1376013156041,-18.389571517051763,-21.585627017995815,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34325.368220314704,35193.203017709464
2021-07-02 05:30:00,33502.33,33977.04,32699.0,33786.55,56172.181378,34205.630838022546,34449.625086841945,35065.325470644966,36514.54480265346,39047.63975472789,41525.03444063477,41738.96549169515,39914.55257347227,-1180.292228077451,-1410.0893724169684,229.79714433951744,29.821372098810393,40024.278,-1,33375.5,35067.5,40213.7525,46760.305,40019.56,61.16919445649497,44.35312355758233,43.98185507484196,63.9069916613214,57.31178606710566,35339.8775,40696.38290158592,29983.372098414082,0.3550055135256561,37127.4836,44651.19603082353,29603.77116917647,0.2779730664403992,3272360.1848319937,86705.21430600215,94822.01188852228,98594.17654921292,44.94161931903731,0.09093050068139437,-6.2374277391268,1903.3239999999992,2768.096428571429,2765.5633333333326,34881.80726462895,40403.16326462895,29360.45126462895,0.9859073040484216,36600.0,31973.45,False,False,False,False,False,False,33929.52951842275,40696.38290158592,29983.372098414082,39480.8945,31198.860500000003,False,-0.03791301568227585,-472.58508684194385,-1750.6250868419447,-20.795471650170544,-21.269564870865707,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34205.630838022546,35065.325470644966
2021-07-03 05:30:00,33786.54,34945.61,33316.73,34669.13,43044.578641,34308.63065179531,34480.98293157881,35029.30770058633,36409.09252821612,38891.26440634475,41372.68100862066,41641.4505193959,39862.35931403473,-1070.6069273021058,-1342.192883393996,271.58595609189024,30.284174171504127,40024.278,-1,33375.5,35067.5,38564.75,46253.025,40016.48,49.69954387660028,47.80435500990736,48.46428801577627,75.22937780628605,63.04818761323386,35122.3055,40195.31698975866,30049.29401024134,0.4553346665077666,36824.0372,43421.63182664516,30226.442573354834,0.33668993610965775,3315404.763472994,78766.9169123654,89890.82776971062,96415.76094496928,46.55615555659229,0.06978870678026643,-9.354617531191494,1942.101999999999,2766.339285714285,2706.7828571428568,34827.39609656905,40049.340096569045,29605.45209656905,0.8906225995262474,36600.0,32699.0,False,False,False,False,False,False,33890.7656239388,40195.31698975866,30049.29401024134,39038.7635,31205.847500000003,False,-0.01149062581033913,464.62706842119223,-1164.2529315788051,-18.116254268065823,-20.008240629745753,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34308.63065179531,35029.30770058633
2021-07-04 05:30:00,34669.12,35967.85,34357.15,35286.51,43703.475789,34525.93717361858,34596.05822706755,35052.68972780575,36344.9449551752,38762.523177546725,41237.432763984645,41553.79616740423,39816.82847508911,-923.2208149874932,-1258.3984697126955,335.1776547252023,29.20507041321665,40024.278,-1,33375.5,35067.5,37989.75,45249.5,42206.37,57.06084877891537,49.17681789001515,42.73410440616406,83.14958306606802,74.09531751122518,34860.8165,39257.17218867698,30464.460811323024,0.5484143606824617,36594.507600000004,42547.85093967835,30641.164260321657,0.3901459629178156,3359108.2392619937,72391.74579902623,85492.03234297628,94348.61250748028,43.44400397605714,0.045060520860141375,-11.977388406128826,1789.3279999999984,2681.2664285714272,2563.3399999999992,34863.24757943549,40012.85657943549,29713.638579435494,0.8757044660661517,36600.0,32077.0,False,False,False,False,False,False,33861.99195205774,39257.17218867698,30464.460811323024,38723.02325,30998.609750000003,False,0.006206621170526698,1371.7917729324472,-238.9082270675499,-10.60435426070627,-16.24668608212996,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34525.93717361858,35052.68972780575
2021-07-05 05:30:00,35288.13,35293.78,33125.55,33690.14,64123.874245,34340.20446837001,34466.64133748648,34928.8215707325,36193.24181487947,38581.36663549149,41069.71514700721,41445.33194440555,39755.86640071012,-924.5720852254817,-1191.6331928152526,267.0611075897709,28.17455508506495,40024.278,-1,34286.725,35067.5,37794.0,44750.0,41461.83,30.799466918338837,56.247549712685014,36.76920661563597,62.67017318794098,73.68304468676504,34538.121499999994,38185.272443658025,30890.970556341963,0.38374740816876046,36339.6804,41628.021244370546,31051.33955562945,0.2494922814193756,3294984.3650169936,70888.49642556692,83456.96966697855,93163.32865404969,32.18188919776773,0.04197810831005537,-12.48538499152591,1806.483999999998,2514.799285714285,2555.4438095238083,34784.5087623464,39968.5807623464,29600.4367623464,0.8917338286847635,36100.0,32077.0,False,False,False,False,False,False,33797.72194031459,38185.272443658025,30890.970556341963,38426.17549999999,30650.067499999994,True,-0.028967822632972148,827.1386625135201,-1341.0913374864758,-11.934636894444605,-14.521866407055818,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34340.20446837001,34928.8215707325
2021-07-06 05:30:00,33690.15,35118.88,33532.0,34220.01,58210.596349,34313.49458651,34431.40828927413,34864.384155211366,36080.48571117207,38425.60389850965,40917.499477073725,41345.67233137927,39700.78325244435,-872.8255068053695,-1127.871655613276,255.04614880790655,28.51876265057022,40024.278,-1,34649.5,35067.5,37567.9725,44750.0,39845.44,42.4290200555349,55.25146680011438,38.5874739491694,63.09520855946662,69.63832160449189,34331.6715,37507.534888440416,31155.80811155958,0.4824202923201255,36153.3198,41048.38463556335,31258.254964436645,0.302524597227577,3353194.9613659936,68583.42368437293,81052.5531605044,91792.63326953794,22.36567842644402,0.0771694744844265,-13.328669086599266,1654.5459999999978,2307.1635714285703,2544.1714285714274,34737.44094371024,39839.087943710234,29635.79394371024,0.8808044285981212,35967.85,32077.0,False,False,False,False,False,False,33720.021592695535,37507.534888440416,31155.80811155958,38157.906749999995,30505.43625,True,0.0010978956464360971,687.4717107258693,-899.408289274128,-11.081406201876963,-13.145682324984275,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34313.49458651,34864.384155211366
2021-07-07 05:30:00,34220.02,35059.09,33777.77,33862.12,53807.521675,34213.18912284111,34350.0813908064,34773.26923201033,35953.72195624795,38262.62233070574,40760.713266472085,41242.450919911964,39642.68710067873,-850.8862159428245,-1072.4745676791858,221.58835173636135,27.222133632601388,39756.21899999999,-1,34649.5,35067.5,36790.5,44750.0,39147.82,54.18933649010595,50.5946753534565,40.84940488062389,57.5456659947279,61.10368258071185,34120.129,36759.39212936405,31480.865870635953,0.4511210161030497,35973.5666,40512.035176885256,31435.09802311474,0.2673833624458983,3299387.4396909936,65896.89604630512,78457.78825712303,90303.02105014429,30.880659958292867,0.06720264093850316,-14.344666392909339,1655.2019999999975,2170.2578571428558,2490.370952380951,34689.39831415053,39699.68931415053,29679.107314150533,0.8811205151604538,35967.85,32077.0,False,False,False,False,False,False,33630.09267155785,36759.39212936405,31480.865870635953,37877.84725,30362.410750000003,True,0.010578191796615344,709.0086091935955,-572.3113908064042,-10.851916475806856,-12.228175985313307,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,34213.18912284111,34773.26923201033
2021-07-08 05:30:00,33862.11,33929.64,32077.0,32875.71,70136.48032,33915.97153998753,34139.45690640549,34600.76384728212,35777.83555874807,38070.232604609104,40585.490971661595,41127.0475968787,39575.353995199344,-902.6885810397798,-1038.5173703513046,135.82878931152482,25.180310069192366,38466.403999999995,-1,34088.5,35067.5,36522.090000000004,44750.0,38207.05,40.83754149481448,44.225398708466166,39.66768723783995,42.250116297100305,54.29699695043163,33972.9225,36540.46434939163,31405.38065060837,0.2863301623963827,35897.279,40514.14345741352,31280.414542586488,0.17276827943820944,3229250.9593709935,66667.72955061328,77665.2827393018,89512.17631562882,45.072210527006,0.09222692936370608,-13.65052243166034,1699.953999999998,2087.4871428571414,2474.0738095238084,34524.76831597747,39412.968315977465,29636.56831597747,0.8538379952764573,35967.85,32077.0,False,True,False,False,False,False,33506.130887998275,36540.46434939163,31405.38065060837,37639.0725,30306.772500000003,True,0.005268631460734966,-209.81690640548914,-2062.4569064054886,-20.55920469501378,-15.560587469193496,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33915.97153998753,34600.76384728212
2021-07-09 05:30:00,32875.71,34100.0,32261.07,33815.81,47153.939899,33893.7134199903,34093.22163406185,34529.40440662011,35665.7198125339,37918.288940158774,40435.05361673578,41026.20294037002,39518.045099724724,-857.9936980697021,-1002.4126358949842,144.41893782528211,22.743254386113215,38466.403999999995,-1,34022.425,35067.5,35991.225,44750.0,39723.18,41.514353562630056,58.364873051379114,45.80997036497053,56.82757016591716,52.20778415258181,33889.527,36356.84461520963,31422.209384790374,0.4850613071568937,35763.0624,40217.96049330234,31308.164306697672,0.28144815445637444,3276404.8992699934,63119.767795774496,74759.44056403496,87851.06900517279,28.581194761537972,0.11886077873477706,-15.061725005042899,1745.5999999999985,1917.0535714285702,2415.28238095238,34416.913555725645,39323.65855572564,29510.168555725646,0.8639962009238279,35967.85,32077.0,False,False,False,False,False,False,33386.52955363068,36356.84461520963,31422.209384790374,37569.58575,30209.468250000005,True,0.03292276600797076,6.7783659381530015,-1832.1516340618473,-24.115276097808938,-18.982462920639673,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33893.7134199903,34529.40440662011
2021-07-10 05:30:00,33815.81,34262.0,33004.78,33502.87,34761.175468,33806.85932665912,34008.885686338734,34436.083096927374,35542.128394674815,37760.59540658168,40281.005091919425,40922.432830847676,39458.19261117025,-838.162508300331,-969.5626103760536,131.40010207572266,21.243764988944008,38466.403999999995,-1,34022.425,35067.5,36378.93,44750.0,40862.46,31.11982860457141,54.70689700433802,45.85441685581963,33.0574618236051,44.0450494288742,33784.6625,36120.63627985433,31448.68872014567,0.43968414747840867,35688.0796,40166.830493926325,31209.32870607367,0.25604698142919985,3241643.7238019933,57963.66009981549,70950.0819834602,85769.1123958719,27.862024551752626,0.08588838553071175,-17.395604435456093,1563.3979999999997,1822.640714285713,2396.4128571428564,34338.14877264066,39090.44377264066,29585.853772640665,0.864350044073466,35293.78,31550.0,False,False,False,False,False,False,33270.17316300366,36120.63627985433,31448.68872014567,37348.88374999999,30220.44125,True,0.023889595130208323,253.11431366126635,-1004.1056863387348,-25.049762850728932,-21.409382892675374,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33806.85932665912,34436.083096927374
2021-07-11 05:30:00,33502.87,34666.0,33306.47,34258.99,31572.647448,33907.33280962376,34044.614874004634,34419.98372447943,35468.80620069339,37635.538070632334,40147.18253432122,40830.52327456012,39406.45925185512,-752.7562769049473,-926.2013436818324,173.44506677688514,18.729128313384997,38466.403999999995,-1,34022.425,34666.07,36382.5,44750.0,42836.87,57.32425521394411,48.04554130113612,47.26635160657005,48.242095954012775,46.04237598117837,33917.165499999996,36022.78244378644,31811.548556213555,0.5811696783236632,35624.2648,40091.47491186677,31157.054688133227,0.34718932333479674,3273216.3712499933,53165.294163121755,67199.85012294019,83643.76082928869,29.285136116714085,0.19235545427542378,-19.692148145674857,1517.9279999999999,1721.4964285714273,2327.737142857142,34313.2920641352,38751.6630641352,29874.921064135204,0.7130955422638461,35118.88,31133.0,False,False,False,False,False,False,33190.185821310064,36022.78244378644,31811.548556213555,37245.94374999999,30588.387249999996,True,0.04543303816020256,621.3851259953663,-738.1448740046326,-20.650179097512037,-21.10570137461004,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33907.33280962376,34419.98372447943
2021-07-12 05:30:00,34259.0,34678.43,32658.34,33086.63,48181.403762,33724.954407485144,33907.759892003975,34298.76974952676,35332.681846368054,37473.07706810975,39990.28136689185,40723.71095353171,39343.575378702335,-770.7857391803045,-895.1182227815268,124.3324836012223,16.335925622449434,38466.403999999995,-1,34022.425,34182.44,36165.0,44750.0,44572.54,37.47873313564772,44.25563887691861,53.40297256342779,22.322131328764037,34.54056303546066,33946.019,35985.18773544603,31906.850264553974,0.2892795762651711,35592.892400000004,40109.63653230875,31076.14826769126,0.22255873627283312,3225034.967487993,52259.132272008705,65388.56951713636,82253.08015998325,39.3093071763316,0.09979356405875414,-19.806438201895087,1665.682,1763.2892857142847,2209.704761904761,34233.403931042965,38424.405931042966,30042.401931042965,0.7231614169280092,35059.09,31020.0,False,False,False,False,False,False,33117.979920706755,35985.18773544603,31906.850264553974,37089.2705,30802.7675,True,-0.008730716908914648,770.6701079960258,-1249.4198920039744,-23.502699245514368,-22.06450052297177,0.0,-0.07317073170731707,1,0.0,-0.07317073170731707,0,33724.954407485144,34298.76974952676
2021-07-13 05:30:00,33086.94,33340.0,32202.25,32729.77,41126.361008,33503.80231693289,33739.47562171769,34156.13340866069,35183.94402657559,37303.67324424869,39828.936669849805,40613.44969900024,39277.766369959034,-804.594967582023,-877.0135717416262,72.4186041596032,16.11870652549722,37605.111999999994,-1,33685.39,33503.92,36514.205,44750.0,43794.37,37.487264602330114,35.79200520102641,50.52014514271662,16.225950782997774,28.930059355258212,33898.604,36006.93308117943,31790.274918820574,0.22280560695341267,35471.562000000005,39962.92909759476,30980.194902405252,0.19477088596606726,3183908.606479993,50234.99204218893,63077.88299245671,80640.2676442192,34.25378846004105,0.08020759781699247,-20.562107342081415,1522.7040000000002,1674.944999999999,2049.8938095238086,34092.82641380078,38077.80341380078,30107.84941380078,0.7078818968101138,34678.43,31020.0,False,False,False,False,False,False,33047.66092988581,36006.93308117943,31790.274918820574,36887.336749999995,30909.87125,True,-0.019729133446400617,-399.47562171769096,-1537.225621717691,-31.351977948934483,-25.779491493356858,0.0,-0.0,1,0.0,-0.0,0,33503.80231693289,34156.13340866069
2021-07-14 05:30:00,32729.12,33114.03,31550.0,32820.02,46777.823484,33351.8506909478,33608.124818615164,34034.668553327894,35048.862653628414,37143.54277123981,39673.182966075365,40505.95411694506,39213.51018717337,-814.715075673601,-864.5538725280212,49.83879685442025,16.44303897699232,37152.001,-1,33334.44,32702.5,37065.09,44750.0,46253.4,49.23263049690113,39.32484430924593,47.864470999558456,28.747467659608116,22.431849923789997,33806.4505,35935.10482875043,31677.796171249563,0.2682971615736557,35361.468,39837.21457257626,30885.721427423738,0.2160866953937997,3230686.429963993,49606.41594070003,61525.496372603695,79312.32865754394,39.85568556080361,0.06638281907415292,-20.445814376585638,1467.7239999999997,1637.914999999999,1972.0857142857135,33940.62231089912,37780.85931089912,30100.38531089912,0.6952361981780814,34678.43,31020.0,False,False,False,False,False,False,32985.19051486749,35935.10482875043,31677.796171249563,36686.628249999994,30926.27275,True,-0.016925035389984626,-494.0948186151654,-2058.1248186151643,-37.84038179212166,-30.60384761286278,0.0,-0.0,1,0.0,-0.0,0,33351.8506909478,34034.668553327894
